px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
10.791	-3.60277	-2.72242	-2.11477	0.482549	10.795	-3.60617	10.8	-3.6	0.909773	2.72931	3.86041
10.864	-3.47014	-2.72787	-2.08532	0.486366	10.8527	-3.46164	10.85	-3.45	0.909764	2.72928	2.23278e-314
10.9747	-3.37848	-2.76994	-2.17308	0.186072	10.9584	-3.30584	10.95	-3.3	1.99953	2.99928	4.09493
11.0561	-3.2267	-2.85465	-2.14715	0.208453	11.0447	-3.1561	11.05	-3.15	1.9995	2.99925	2.23278e-314
11.0942	-3.07205	-2.76848	-2.03429	0.476558	11.1178	-2.98807	11.1	-3	0.907725	2.72317	3.38932
11.1597	-2.91076	-2.82137	-1.99619	0.49301	11.1427	-2.86566	11.15	-2.85	0.907708	2.72314	2.23278e-314
11.2117	-2.7579	-2.83058	-1.94795	0.542863	11.1491	-2.68183	11.2	-2.7	0.908929	2.72678	0.194257
11.266	-2.59155	-2.87819	-1.90913	0.554409	11.2525	-2.55311	11.25	-2.55	0.908929	2.72678	2.23278e-314
11.1997	-2.3755	-2.87129	-1.61884	1.2375	11.1188	-2.36202	11.2	-2.4	-0.909276	2.72782	18.9082
11.1931	-2.23291	-2.82993	-1.55028	1.23898	11.1594	-2.25598	11.15	-2.25	-0.909276	2.72782	2.23278e-314
11.3004	-2.21804	-2.283	-1.77933	0.453433	11.2029	-2.09837	11.25	-2.1	1.81915	2.72871	27.2102
11.3342	-2.04715	-2.40385	-1.75385	0.444018	11.3525	-1.95787	11.35	-1.95	1.81913	2.72869	2.23278e-314
11.3393	-1.90875	-2.41016	-1.69297	0.536856	11.3011	-1.79507	11.35	-1.8	0	2.73035	0.56416
11.3531	-1.74035	-2.50101	-1.65841	0.540016	11.3326	-1.67041	11.35	-1.65	0	2.73033	2.23278e-314
11.2889	-1.59572	-2.54558	-1.48204	0.918612	11.0622	-1.44342	11.3	-1.5	-0.999165	2.99748	7.02707
11.2746	-1.43096	-2.64262	-1.43326	0.919589	11.2595	-1.35818	11.25	-1.35	-0.999155	2.99745	2.23278e-314
11.2275	-1.27386	-2.71482	-1.33498	1.04069	11.1658	-1.23674	11.2	-1.25	-0.909822	1.81964	0.732017
11.1822	-1.14074	-2.68823	-1.2719	1.04975	11.1524	-1.15803	11.15	-1.15	-0.909822	1.81964	2.23278e-314
11.0589	-0.97574	-2.96549	-1.07322	1.42351	10.8534	-0.929069	11.05	-0.95	-1.99817	3.99632	8.13437
10.9816	-0.807405	-3.0655	-1.00994	1.40359	10.9584	-0.728742	10.95	-0.75	-1.99816	3.99632	2.23278e-314
10.9455	-0.695736	-2.75924	-1.02973	1.13767	10.8608	-0.663121	10.9	-0.649999	-0.908549	1.8171	5.18718
10.8646	-0.562876	-2.77123	-0.969621	1.13287	10.8648	-0.553034	10.85	-0.549999	-0.908532	1.81708	2.23278e-314
10.7676	-0.437681	-2.82374	-0.891432	1.17965	10.8451	-0.437482	10.75	-0.45	-1.8174	1.81738	0.259575
10.6646	-0.330194	-2.80375	-0.819259	1.19166	10.6542	-0.347474	10.65	-0.35	-1.8174	1.81738	2.23278e-314
10.493	-0.21176	-3.14999	-0.663222	1.43929	10.5062	-0.245062	10.5	-0.25	-2.72796	1.81864	6.03839
10.3516	-0.125758	-3.12244	-0.57254	1.45851	10.3438	-0.150982	10.35	-0.15	-2.72796	1.81864	2.23278e-314
10.2722	-0.0610456	-2.7203	-0.545576	1.30584	10.4884	-0.0812124	10.25	-0.0999996	-1.81964	0.909826	5.3355
10.1442	-0.010543	-2.68207	-0.456414	1.33582	10.1537	-0.0482457	10.15	-0.0499992	-1.81963	0.909818	2.23278e-314
9.99769	0.0483132	-2.75084	-0.371682	1.36264	9.92588	0.00395802	10	9.49949e-07	-2.73049	0.910169	0.241751
9.85601	0.0745641	-2.72137	-0.275269	1.39841	9.85676	0.0351738	9.85	0.0500011	-2.73047	0.910161	2.23278e-314
9.70403	0.105947	-2.75428	-0.19079	1.41246	9.63973	0.0585714	9.7	0.0500011	-2.72439	0	0.112378
9.55364	0.0947013	-2.72792	-0.0777428	1.46976	9.54669	0.0374948	9.55	0.0500011	-2.72438	0	2.23278e-314
9.39738	0.104816	-2.7677	-2.80653e-06	1.46426	9.32242	0.112393	9.4	0.100001	-2.72773	0.90923	0.0984371
9.24674	0.11947	-2.77543	0.0585335	1.42878	9.24446	0.153574	9.25	0.15	-2.7277	0.909222	2.23278e-314
9.09622	0.116736	-2.76827	0.124552	1.40857	9.0614	0.20077	9.1	0.2	-2.72652	0.908843	0.126438
8.94837	0.155899	-2.7629	0.131464	1.29704	8.94752	0.260272	8.95	0.25	-2.72653	0.908843	2.23278e-314
8.85377	0.12207	-2.38482	0.230872	1.35949	8.90199	0.247143	8.85	0.25	-1.81847	0	4.38895
8.73492	0.153475	-2.35047	0.231374	1.2457	8.76016	0.263752	8.75	0.25	-1.81846	0	2.23278e-314
8.52297	0.175591	-2.94383	0.187025	1.02571	8.46355	0.258809	8.55	0.25	-3.6326	0	11.8594
8.36488	0.183394	-2.9235	0.195216	0.951301	8.35367	0.252596	8.35	0.25	-3.6326	0	2.23278e-314
8.21147	0.161407	-2.86232	0.236276	0.937907	8.05161	0.241868	8.2	0.25	-2.72841	0	0.548127
8.06041	0.170608	-2.83263	0.232253	0.852321	8.05411	0.247878	8.05	0.25	-2.72842	0	2.23278e-314
7.91378	0.142294	-2.77462	0.270854	0.844478	7.78653	0.205765	7.9	0.2	-2.72708	-0.909025	0.381984
7.76498	0.115872	-2.7695	0.296959	0.813005	7.74339	0.144028	7.75	0.15	-2.72705	-0.909016	2.23278e-314
7.62002	0.0776376	-2.81579	0.325925	0.781319	7.77346	0.0969346	7.6	0.100001	-2.73169	-0.910554	0.406955
7.47241	0.0326237	-2.8158	0.359711	0.767196	7.45362	0.0452052	7.45	0.0500011	-2.73169	-0.910554	2.23278e-314
7.30307	0.0097919	-3.01514	0.336606	0.639063	7.15329	0.0425189	7.3	0.0500011	-2.99789	0	2.00844
7.16378	-0.0165478	-2.98856	0.341675	0.597603	7.16618	0.0287673	7.15	0.0500011	-2.9979	0	2.23278e-314
7.07677	-0.0945437	-2.59909	0.448684	0.773337	7.17215	-0.0469302	7.05	-0.0499995	-1.81811	-1.81813	6.01673
6.95144	-0.155203	-2.5936	0.487061	0.766915	6.95426	-0.147757	6.95	-0.15	-1.8181	-1.81811	2.23278e-314
6.84939	-0.244133	-2.47704	0.575247	0.86793	6.83008	-0.250179	6.85	-0.25	-1.81646	-1.81646	0.810739
6.74251	-0.329198	-2.48128	0.632702	0.882603	6.76395	-0.345347	6.75	-0.35	-1.81645	-1.81645	2.23278e-314
6.6565	-0.433701	-2.4122	0.729235	0.983531	6.74798	-0.457727	6.65	-0.45	-1.81901	-1.819	0.578711
6.55832	-0.538111	-2.43893	0.794951	1.00043	6.54569	-0.565853	6.55	-0.549999	-1.81899	-1.81898	2.23278e-314
6.52245	-0.709881	-2.31762	1.01962	1.36452	6.565	-0.754748	6.5	-0.749999	-0.909789	-3.63914	5.01667
6.45769	-0.857387	-2.39754	1.12382	1.40385	6.4494	-0.940848	6.45	-0.949999	-0.909781	-3.63911	2.23278e-314
6.40623	-0.986359	-2.45061	1.19785	1.39359	6.44213	-1.11266	6.4	-1.1	-1.0002	-3.00061	0.49423
6.35968	-1.14487	-2.56105	1.28888	1.41336	6.34405	-1.26138	6.35	-1.25	-1.0002	-3.00061	2.23278e-314
6.3114	-1.25739	-2.54466	1.30366	1.27317	6.39474	-1.36501	6.3	-1.35	-1.00035	-2.00072	1.08499
6.27578	-1.39369	-2.58388	1.36742	1.26904	6.25356	-1.42931	6.25	-1.45	-1.00036	-2.00072	2.23278e-314
6.28069	-1.56646	-2.71278	1.51915	1.47788	6.24787	-1.61119	6.25	-1.6	0	-2.99288	2.25807
6.26937	-1.71635	-2.75754	1.58849	1.4667	6.23547	-1.75335	6.25	-1.75	0	-2.99285	2.23278e-314
6.30617	-1.89985	-2.90355	1.7322	1.62176	6.41111	-1.93027	6.3	-1.9	0.909739	-2.72921	1.47276
6.34033	-2.05466	-2.90055	1.82297	1.62431	6.34873	-2.05372	6.35	-2.05	0.909735	-2.72921	2.23278e-314
6.35037	-2.15714	-2.562	1.83205	1.39454	6.53066	-2.26346	6.35	-2.2	0	-2.72782	5.18973
6.38453	-2.30493	-2.59537	1.89941	1.37596	6.36917	-2.33894	6.35	-2.35	0	-2.72779	2.23278e-314
6.39452	-2.43022	-2.42331	1.91248	1.21597	6.27034	-2.51837	6.35	-2.55	0	-3.63689	2.50927
6.41279	-2.60795	-2.54202	1.93147	1.1289	6.34287	-2.73391	6.35	-2.75	0	-3.63689	2.23278e-314
6.46902	-2.77482	-2.70536	1.9937	1.15027	6.45883	-2.92313	6.4	-2.9	0.908854	-2.72658	1.04379
6.50408	-2.95746	-2.80326	2.00669	1.06349	6.43866	-3.06257	6.45	-3.05	0.908859	-2.72658	2.23278e-314
6.55001	-3.10726	-2.7628	2.02916	0.985527	6.49154	-3.20004	6.5	-3.2	0.908863	-2.72658	0.541333
6.59434	-3.27683	-2.82515	2.04179	0.916908	6.53579	-3.34211	6.55	-3.35	0.908855	-2.72655	2.23278e-314
6.64934	-3.41994	-2.75199	2.06076	0.842989	6.70146	-3.53446	6.6	-3.5	0.908714	-2.72613	0.644238
6.69853	-3.58388	-2.8036	2.06778	0.779422	6.64657	-3.63945	6.65	-3.65	0.908702	-2.72611	2.23278e-314
6.75819	-3.73134	-2.79361	2.08487	0.730518	6.70956	-3.81739	6.7	-3.8	0.909565	-2.72871	0.272014
6.80678	-3.90109	-2.84914	2.07805	0.65549	6.74885	-3.96368	6.75	-3.95	0.909561	-2.72869	2.23278e-314
6.85397	-4.03904	-2.73944	2.07479	0.570812	6.73758	-4.06653	6.8	-4.1	0.908566	-2.72568	0.828429
6.90359	-4.20179	-2.78485	2.06602	0.507116	6.85796	-4.25464	6.85	-4.25	0.908561	-2.72569	2.23278e-314
7.01245	-4.3644	-3.0536	2.12898	0.604829	7.10395	-4.49091	6.95	-4.4	1.81821	-2.72732	2.60222
7.08386	-4.5264	-3.08111	2.13354	0.559569	7.04679	-4.55716	7.05	-4.55	1.81822	-2.72732	2.23278e-314
7.14411	-4.6608	-2.92858	2.13099	0.484347	7.02393	-4.64459	7.1	-4.7	0.91085	-2.73253	1.03096
7.20011	-4.82389	-2.9581	2.11566	0.418588	7.13435	-4.85502	7.15	-4.85	0.910837	-2.73251	2.23278e-314
7.24653	-4.93936	-2.76175	2.10065	0.329961	7.24619	-4.97656	7.2	-4.95	1.00033	-2.00068	1.57091
7.30195	-5.06008	-2.75716	2.10445	0.310962	7.25317	-5.04605	7.25	-5.05	1.00033	-2.00066	2.23278e-314
7.40989	-5.20245	-3.11284	2.16671	0.440078	7.22054	-5.09604	7.35	-5.2	1.9976	-2.9964	5.90429
7.48064	-5.34153	-3.12122	2.16778	0.407351	7.43604	-5.34825	7.45	-5.35	1.9976	-2.9964	2.23278e-314
7.5172	-5.44626	-2.67743	2.13566	0.268332	7.40989	-5.38617	7.5	-5.45	0.908252	-1.8165	7.05903
7.58611	-5.57291	-2.67601	2.14059	0.253231	7.55662	-5.56714	7.55	-5.55	0.908244	-1.81648	2.23278e-314
7.67548	-5.70656	-2.86853	2.1702	0.303211	7.39379	-5.52612	7.65	-5.7	1.81785	-2.72677	2.75326
7.76344	-5.83741	-2.87166	2.18482	0.299915	7.76459	-5.8425	7.75	-5.85	1.81785	-2.72677	2.23278e-314
7.80634	-5.93548	-2.46496	2.15856	0.19203	7.84699	-6.00602	7.8	-5.95	0.909078	-1.81815	5.44945
7.87546	-6.04882	-2.46327	2.16365	0.183754	7.85921	-6.04502	7.85	-6.05	0.909073	-1.81815	2.23278e-314
7.9783	-6.18429	-2.74906	2.19664	0.246425	7.89511	-6.1416	7.95	-6.2	1.8197	-2.72955	2.73265
8.05751	-6.32324	-2.77063	2.19018	0.215308	8.05619	-6.36041	8.05	-6.35	1.81969	-2.72953	2.23278e-314
8.1684	-6.46495	-2.95787	2.21771	0.255755	8.2234	-6.53735	8.15	-6.5	1.8187	-2.72807	1.10111
8.25614	-6.61177	-2.97915	2.2105	0.222639	8.25446	-6.64851	8.25	-6.65	1.81869	-2.72804	2.23278e-314
8.30257	-6.71355	-2.57036	2.17965	0.11959	8.32206	-6.77114	8.3	-6.75	0.908979	-1.81795	5.3283
8.36318	-6.83974	-2.57118	2.16251	0.0837446	8.31728	-6.8399	8.35	-6.85	0.908979	-1.81795	2.23278e-314
8.43323	-6.95928	-2.58961	2.15977	0.0753698	8.2713	-6.91098	8.4	-7	0.909094	-2.72732	0.345422
8.48321	-7.10851	-2.61606	2.11807	0.00606038	8.44183	-7.15372	8.45	-7.15	0.909102	-2.72732	2.23278e-314
8.59172	-7.25138	-2.89904	2.15449	0.0934152	8.54154	-7.25975	8.55	-7.3	1.81751	-2.72628	2.65383
8.66246	-7.41249	-2.93386	2.12595	0.042193	8.65899	-7.4699	8.65	-7.45	1.81752	-2.72628	2.23278e-314
8.70451	-7.53399	-2.61098	2.07764	-0.0747327	8.83598	-7.68162	8.7	-7.55	0.908615	-1.81723	4.17646
8.77337	-7.65374	-2.60348	2.07746	-0.0687281	8.76769	-7.64094	8.75	-7.65	0.908607	-1.81721	2.23278e-314
8.87671	-7.79678	-2.89742	2.11541	0.0308476	8.77916	-7.72457	8.85	-7.8	1.8215	-2.73224	3.21489
8.95488	-7.93789	-2.90602	2.11063	0.0210375	8.95669	-7.95155	8.95	-7.95	1.82148	-2.73221	2.23278e-314
9.03679	-8.07508	-2.975	2.11364	0.0295912	9.1081	-8.22433	9	-8.1	0.999025	-2.99707	0.407838
9.09075	-8.22102	-2.99233	2.08436	-0.016969	9.05476	-8.24211	9.05	-8.25	0.999015	-2.99704	2.23278e-314
9.10707	-8.33704	-2.55101	2.0107	-0.186286	9.13825	-8.4037	9.1	-8.35	0.908285	-1.81657	7.41218
9.1594	-8.46234	-2.54584	1.99635	-0.192315	9.14025	-8.44981	9.15	-8.45	0.908268	-1.81655	2.23278e-314
9.23189	-8.59695	-2.66374	2.00671	-0.143458	9.22081	-8.59155	9.2	-8.6	0.91012	-2.73036	0.520492
9.27572	-8.74335	-2.68001	1.97606	-0.177367	9.25031	-8.76071	9.25	-8.75	0.910112	-2.73033	2.23278e-314
9.33858	-8.88461	-2.74577	1.97473	-0.154815	9.30208	-8.90831	9.3	-8.9	0.909524	-2.72856	0.160233
9.37763	-9.03584	-2.76042	1.94235	-0.190236	9.34431	-9.04587	9.35	-9.05	0.909524	-2.72856	2.23278e-314
9.44447	-9.17464	-2.89628	1.95875	-0.127568	9.39993	-9.18842	9.4	-9.2	0.999066	-2.99725	0.755913
9.4742	-9.33292	-2.93183	1.91789	-0.17901	9.4452	-9.37195	9.45	-9.35	0.999075	-2.99724	2.23278e-314
9.52297	-9.48214	-2.91785	1.90349	-0.188168	9.48751	-9.46421	9.5	-9.5	0.909706	-2.7291	0.0253928
9.56435	-9.64	-2.92832	1.88167	-0.205231	9.55098	-9.64789	9.55	-9.65	0.909706	-2.7291	2.23278e-314
9.61385	-9.78104	-2.97685	1.88246	-0.177953	9.57122	-9.75525	9.6	-9.8	1.00048	-3.00143	0.143997
9.64486	-9.93159	-2.99188	1.85768	-0.201528	9.62408	-9.94149	9.65	-9.95	1.00046	-3.00141	2.23278e-314
9.66268	-10.0608	-2.8626	1.81745	-0.273365	9.61433	-9.96417	9.7	-10.05	0.998785	-1.99755	0.873364
9.71678	-10.1791	-2.82938	1.83134	-0.232301	9.7457	-10.1502	9.75	-10.15	0.998775	-1.99754	2.23278e-314
9.71909	-10.3084	-2.58198	1.76337	-0.367999	9.77731	-10.3295	9.75	-10.3	0	-2.72851	2.93621
9.74995	-10.445	-2.57946	1.74962	-0.35846	9.76557	-10.4501	9.75	-10.45	0	-2.72849	2.23278e-314
9.80644	-10.6037	-2.76629	1.77923	-0.243544	9.89592	-10.7137	9.8	-10.6	0.909012	-2.72704	1.77494
9.84001	-10.7503	-2.7643	1.77037	-0.236906	9.85066	-10.7537	9.85	-10.75	0.909012	-2.72703	2.23278e-314
9.84656	-10.8762	-2.65067	1.72702	-0.311148	9.84397	-10.9287	9.85	-10.9	0	-3.00318	0.681079
9.85715	-11.0191	-2.67608	1.69935	-0.329307	9.85693	-11.0512	9.85	-11.05	0	-3.00316	2.23278e-314
9.87539	-11.151	-2.7187	1.69475	-0.296903	9.74773	-11.0482	9.85	-11.2	0	-3.00013	0.449945
9.8677	-11.309	-2.76801	1.65065	-0.340179	9.84407	-11.3565	9.85	-11.35	0	-3.00012	2.23278e-314
9.88776	-11.4537	-2.84586	1.657	-0.280985	9.79495	-11.4686	9.85	-11.5	0	-2.99592	0.441724
9.87387	-11.6149	-2.89064	1.61427	-0.322918	9.83943	-11.6467	9.85	-11.65	0	-2.99592	2.23278e-314
9.78643	-11.7369	-2.49518	1.43552	-0.697238	9.76634	-11.6976	9.8	-11.75	-0.908731	-1.81746	11.0137
9.76141	-11.868	-2.4898	1.39512	-0.700129	9.74774	-11.8511	9.75	-11.85	-0.908731	-1.81746	2.23278e-314
9.73572	-12.0064	-2.49763	1.35611	-0.702428	9.7856	-12.1262	9.7	-12	-0.909591	-2.72875	0.185386
9.68382	-12.1468	-2.52558	1.2985	-0.728478	9.64482	-12.1455	9.65	-12.15	-0.909582	-2.72873	2.23278e-314
9.65233	-12.2836	-2.56413	1.28149	-0.671784	9.57233	-12.2948	9.6	-12.3	-0.908879	-2.72667	0.225969
9.58615	-12.4332	-2.61693	1.22347	-0.699619	9.55167	-12.4583	9.55	-12.45	-0.908879	-2.72665	2.23278e-314
9.47048	-12.5405	-2.48102	1.05724	-0.992697	9.37132	-12.4833	9.45	-12.55	-1.82006	-1.82006	3.9847
9.3873	-12.6588	-2.49993	0.991912	-1.00682	9.359	-12.6499	9.35	-12.65	-1.82005	-1.82005	2.23278e-314
9.23419	-12.7405	-2.47538	0.777258	-1.38581	9.16109	-12.6848	9.2	-12.75	-3.00047	-2.00033	5.57278
9.10648	-12.8362	-2.55176	0.681836	-1.41641	9.028	-12.8337	9.05	-12.85	-3.00048	-2.00033	2.23278e-314
8.96924	-12.912	-2.58408	0.56209	-1.50701	8.85918	-12.7953	8.95	-12.9	-1.81543	-0.907707	0.55318
8.84613	-12.9794	-2.57918	0.477883	-1.5091	8.84257	-12.9684	8.85	-12.95	-1.81542	-0.907708	2.23278e-314
8.75698	-13.0491	-2.47535	0.471291	-1.32124	8.66865	-13.0114	8.7	-13.05	-2.73134	-1.82089	1.58979
8.60727	-13.1213	-2.55062	0.395568	-1.31547	8.55319	-13.1445	8.55	-13.15	-2.73135	-1.82089	2.23278e-314
8.41286	-13.1156	-2.73961	0.162241	-1.72837	8.27267	-12.996	8.4	-13.15	-2.99683	0	8.46897
8.27068	-13.1372	-2.76011	0.0773083	-1.72384	8.25965	-13.1488	8.25	-13.15	-2.9968	0	2.23278e-314
8.18742	-13.1676	-2.41861	0.0906988	-1.42974	8.04571	-13.0646	8.1	-13.2	-2.72707	-0.909028	6.08531
8.02016	-13.2001	-2.51794	0.0284724	-1.39374	7.95841	-13.2508	7.95	-13.25	-2.72705	-0.90902	2.23278e-314
7.88435	-13.212	-2.51113	-0.0329915	-1.36365	7.86599	-13.4154	7.8	-13.25	-2.7295	0	0.416045
7.70562	-13.2246	-2.61768	-0.0881913	-1.32354	7.62489	-13.249	7.65	-13.25	-2.7295	0	2.23278e-314
7.58357	-13.2261	-2.5499	-0.122569	-1.24224	7.50783	-13.2944	7.5	-13.25	-2.99994	0	0.480113
7.4186	-13.2272	-2.64605	-0.161707	-1.2002	7.3419	-13.2474	7.35	-13.25	-2.99994	0	2.23278e-314
7.25966	-13.1787	-2.77437	-0.269409	-1.31064	7.19781	-13.1973	7.2	-13.2	-2.72698	0.908995	1.03735
7.09087	-13.1465	-2.82928	-0.324694	-1.28243	7.04935	-13.1606	7.05	-13.15	-2.72695	0.908987	2.23278e-314
6.95197	-13.1099	-2.71292	-0.361971	-1.19116	6.79473	-13.0433	6.85	-13.15	-3.63709	0	1.0507
6.74894	-13.095	-2.84972	-0.369001	-1.09814	6.65123	-13.1604	6.65	-13.15	-3.63709	0	2.23278e-314
6.61034	-13.0432	-2.89693	-0.425401	-1.11344	6.54114	-13.2079	6.5	-13.1	-3.0006	1.00018	0.328549
6.43175	-13.007	-2.99296	-0.439064	-1.04721	6.35317	-13.0396	6.35	-13.05	-3.0006	1.00019	2.23278e-314
6.3093	-13.0405	-2.46824	-0.33656	-0.642514	6.27012	-13.1139	6.25	-13.05	-1.81729	0	15.6529
6.1641	-13.0104	-2.50114	-0.350861	-0.611469	6.14459	-13.0471	6.15	-13.05	-1.81729	0	2.23278e-314
6.02892	-12.9079	-2.7543	-0.476948	-0.840873	5.99498	-12.9442	6	-12.95	-2.72861	1.81906	4.46771
5.88457	-12.8408	-2.77753	-0.514017	-0.82688	5.86379	-12.8408	5.85	-12.85	-2.72861	1.81907	2.23278e-314
5.76535	-12.782	-2.74353	-0.54156	-0.797362	5.73761	-12.8672	5.7	-12.8	-2.99988	0.999964	0.139901
5.61153	-12.7276	-2.81017	-0.54691	-0.744708	5.55118	-12.7486	5.55	-12.75	-2.99985	0.999954	2.23278e-314
5.49744	-12.6909	-2.62751	-0.52887	-0.610718	5.45236	-12.7392	5.45	-12.7	-2.00001	1	1.97134
5.3734	-12.6307	-2.6472	-0.547311	-0.592469	5.35556	-12.6423	5.35	-12.65	-1.99998	0.999994	2.23278e-314
5.25844	-12.5371	-2.77701	-0.614453	-0.684784	5.26451	-12.5511	5.25	-12.55	-1.99732	1.99733	1.01704
5.14529	-12.453	-2.78178	-0.650432	-0.686692	5.13769	-12.4355	5.15	-12.45	-1.9973	1.9973	2.23278e-314
5.02962	-12.3669	-2.78209	-0.687129	-0.69007	5.1317	-12.5744	5.05	-12.35	-1.8206	1.82059	0.621942
4.92726	-12.2614	-2.76395	-0.740123	-0.71272	4.94432	-12.2438	4.95	-12.25	-1.82058	1.82058	2.23278e-314
4.80722	-12.1117	-3.17061	-0.837934	-0.873374	4.89215	-12.1623	4.85	-12.1	-1.9998	2.99969	6.67586
4.72449	-11.982	-3.14736	-0.904406	-0.908072	4.75047	-11.9578	4.75	-11.95	-1.9998	2.9997	2.23278e-314
4.65739	-11.8859	-2.84858	-0.938795	-0.861354	4.6421	-11.7788	4.7	-11.85	-1.00002	2.00003	3.15827
4.6014	-11.7613	-2.82273	-1.00819	-0.902487	4.63967	-11.7513	4.65	-11.75	-1.00001	2.00002	2.23278e-314
4.5102	-11.6186	-3.04736	-1.05479	-0.916688	4.58347	-11.632	4.6	-11.6	-0.998955	2.99688	1.75118
4.488	-11.4692	-3.01017	-1.15298	-0.999022	4.56619	-11.4576	4.55	-11.45	-0.99896	2.99689	2.23278e-314
4.4225	-11.3165	-3.11915	-1.20174	-0.996641	4.46846	-11.2092	4.5	-11.3	-1.00106	3.00319	0.499663
4.40602	-11.158	-3.10794	-1.2907	-1.0582	4.46017	-11.1425	4.45	-11.15	-1.00106	3.00319	2.23278e-314
4.44496	-11.0351	-2.60234	-1.43336	-1.21865	4.43672	-11.0976	4.45	-11.05	0	1.8168	8.22501
4.42847	-10.9049	-2.58477	-1.49443	-1.21098	4.43803	-10.9525	4.45	-10.95	0	1.81679	2.23278e-314
4.39596	-10.7624	-2.73472	-1.51772	-1.13462	4.40556	-10.7068	4.45	-10.8	0	3.00139	0.877246
4.41187	-10.6291	-2.72934	-1.59264	-1.16323	4.45507	-10.6618	4.45	-10.65	0	3.00138	2.23278e-314
4.47216	-10.5196	-2.47425	-1.7367	-1.34396	4.44716	-10.5583	4.45	-10.55	0	2.00041	3.37126
4.47907	-10.411	-2.44739	-1.78327	-1.31409	4.45187	-10.4417	4.45	-10.45	0	2.00038	2.23278e-314
4.47973	-10.2803	-2.54773	-1.7957	-1.20152	4.45602	-10.2142	4.5	-10.3	0.999584	2.99875	0.889162
4.52721	-10.1507	-2.57208	-1.87154	-1.22384	4.55349	-10.1343	4.55	-10.15	0.999574	2.99871	2.23278e-314
4.51849	-9.99677	-2.73255	-1.82732	-0.983353	4.56608	-10.005	4.55	-10	0	2.72717	3.16532
4.56152	-9.85149	-2.73774	-1.88165	-0.983503	4.55922	-9.84124	4.55	-9.85	0	2.72714	2.23278e-314
4.61951	-9.71054	-2.728	-1.94921	-1.01193	4.62339	-9.6559	4.65	-9.7	1.8193	2.72895	0.0723091
4.70399	-9.56095	-2.78201	-2.02681	-1.04201	4.7439	-9.53522	4.75	-9.55	1.81929	2.72894	2.23278e-314
4.70399	-9.40685	-2.89979	-1.9478	-0.744023	4.74852	-9.27389	4.8	-9.4	1.00006	3.00019	4.03792
4.78952	-9.26047	-2.96468	-2.00794	-0.773793	4.8446	-9.24095	4.85	-9.25	1.00005	3.00015	2.23278e-314
4.92369	-9.15983	-2.85316	-2.17795	-1.07891	4.98605	-9.20516	4.95	-9.15	2.00004	2.00005	4.48473
5.01413	-9.04169	-2.86956	-2.23552	-1.0835	5.02283	-9.03066	5.05	-9.05	2.00004	2.00004	2.23278e-314
5.00959	-8.91008	-2.83729	-2.10896	-0.648502	5.12819	-8.95913	5.1	-8.9	0.999704	2.99911	7.46629
5.10525	-8.77328	-2.90205	-2.15111	-0.658269	5.14109	-8.73073	5.15	-8.75	0.999689	2.99907	2.23278e-314
5.23618	-8.6709	-2.84649	-2.272	-0.864716	5.33883	-8.81618	5.25	-8.65	1.81848	1.81849	2.37876
5.3461	-8.55559	-2.85512	-2.32387	-0.870103	5.36408	-8.56805	5.35	-8.55	1.81846	1.81846	2.23278e-314
5.3744	-8.42235	-2.81954	-2.22457	-0.509245	5.38848	-8.31037	5.45	-8.4	2.00068	3.00103	5.44526
5.48781	-8.29252	-2.90142	-2.25809	-0.515896	5.53874	-8.25196	5.55	-8.25	2.00066	3.00099	2.23278e-314
5.60642	-8.18993	-2.90401	-2.3383	-0.662074	5.56632	-8.04704	5.65	-8.15	1.99952	1.99953	1.29147
5.72202	-8.07663	-2.94745	-2.37436	-0.66458	5.7459	-8.05196	5.75	-8.05	1.9995	1.9995	2.23278e-314
5.78177	-7.95443	-2.89765	-2.31055	-0.410524	5.78426	-7.91676	5.8	-7.95	0.999944	1.99989	2.85512
5.86969	-7.85885	-2.86014	-2.32998	-0.410727	5.84978	-7.88144	5.85	-7.85	0.999939	1.99988	2.23278e-314
5.96434	-7.75179	-2.8608	-2.34137	-0.38911	5.92249	-7.69769	5.95	-7.75	1.99772	1.99772	0.0759282
6.0588	-7.65174	-2.84678	-2.35845	-0.386605	6.04031	-7.64732	6.05	-7.65	1.99771	1.9977	2.23278e-314
6.16833	-7.54284	-2.84299	-2.37584	-0.376077	6.16773	-7.55437	6.15	-7.55	1.8199	1.8199	0.00707251
6.26896	-7.44403	-2.80476	-2.39414	-0.374236	6.23866	-7.45306	6.25	-7.45	1.8199	1.81991	2.23278e-314
6.40567	-7.36235	-2.85664	-2.4912	-0.596322	6.25322	-7.17734	6.4	-7.35	2.99605	1.99736	3.14183
6.53176	-7.26778	-2.89508	-2.52096	-0.594622	6.55461	-7.24907	6.55	-7.25	2.99605	1.99736	2.23278e-314
6.67496	-7.18614	-2.92273	-2.58063	-0.665971	6.67172	-7.23041	6.65	-7.2	1.8206	0.910303	0.256574
6.79071	-7.12239	-2.85078	-2.6204	-0.675374	6.74664	-7.15616	6.75	-7.15	1.8206	0.910298	2.23278e-314
6.84838	-7.031	-2.64232	-2.54407	-0.377259	6.79888	-6.99594	6.85	-7.05	1.99848	1.99848	5.03771
